UC ID/ Serial No.,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
30257,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,24,14322724,SWERI BANDA
30258,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,23,14322723,SODAL
30259,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,22,14322722,SHWEKI
30260,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,21,14322721,SHEIKHANO BANDA
30261,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,20,14322720,SHAHZADI BANDA
30262,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,19,14322719,PALOSAI BANDA
30263,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,18,14322718,NADAR BANDA
30264,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,17,14322717,MUHSIN KHEL
30265,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,16,14322716,MALGEEN
30266,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,15,14322715,LOKHARI
30267,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,14,14322714,KRAPA
30268,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,13,14322713,KIROSAM
30269,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,12,14322712,INZARWALA BANDA
30270,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,11,14322711,HAWASI BANDA
30271,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,10,14322710,DRABO KACH
30272,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,9,1432279,DOLAI BANDA
30273,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,8,1432278,DHOK ZAMEER SHAH
30274,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,7,1432277,DHOK UMAR BADSHAH
30275,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,6,1432276,DHOK MASHAL
30276,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,5,1432275,DHOK AMIR KHAN
30277,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,4,1432274,DARWAZI BANDA
30278,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,3,1432273,DARTAPI
30279,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,2,1432272,CHISHANA GHUNDA
30280,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SODAL,Urban,7,143227,33.36151500,71.44770710,27,1,1432271,BRAGHZI KHURD
30281,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,7,1432287,ZIARAT SHEIKH ISMAIL
30282,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,6,1432286,SUMARI PAYAN
30283,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,5,1432285,SUMARI BALA
30284,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,4,1432284,SHER ALI BANDA
30285,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,3,1432283,SARWAN BANDA
30286,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,2,1432282,SALEEM ABAD
30287,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,SUMARI,Urban,8,143228,33.45764627,71.29225228,7,1,1432281,CHICHANA
30288,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,23,14322923,ZIARAT ABAD
30289,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,22,14322922,TATAR KHEL
30290,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,21,14322921,SHEIKH UMAR GUL
30291,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,20,14322920,SHAHEED ABAD
30292,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,19,14322919,SAIDAN
30293,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,18,14322918,SADAR KHEL
30294,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,17,14322917,QURESHAN
30295,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,16,14322916,PIRONO KALA
30296,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,15,14322915,MURTAZA ABAD
30297,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,14,14322914,MIRA KHEL
30298,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,13,14322913,MASKEEN ABAD
30299,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,12,14322912,MALOOK ABAD
30300,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,11,14322911,MALAK KHEL
30301,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,10,14322910,KHAN KHEL
30302,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,9,1432299,KARIM ABAD
30303,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,8,1432298,JAMIL COLONY
30304,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,7,1432297,HUSSAIN ABAD
30305,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,6,1432296,HAIDER KHEL
30306,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,5,1432295,DHANDOKA
30307,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,4,1432294,CHASHMAI
30308,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,3,1432293,CHAKAR KOT
30309,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,2,1432292,BOI KHEL
30310,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,URBAN SHAKARDARA,Urban,9,143229,33.22765330,71.50459500,23,1,1432291,AHMAD ABAD
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Tehsil Council Lachi,Rural,10,1432110,,,1,1,14321101,Tehsil Council Lachi
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Chikar Kot Lachi,Rural,11,1432111,,,1,1,14321111,Chikar Kot Lachi
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Ziarat Abad Lachi,Rural,12,1432112,,,1,1,14321121,Ziarat Abad Lachi
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Banda Fateh Khan,Rural,13,1432113,,,1,1,14321131,Banda Fateh Khan
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Walai,Rural,14,1432114,,,1,1,14321141,Walai
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Mohsin Khel,Rural,15,1432115,,,1,1,14321151,Mohsin Khel
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Khadar Khel,Rural,16,1432116,,,1,1,14321161,Khadar Khel
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Chashana Ghunda Lokhari,Rural,17,1432117,,,1,1,14321171,Chashana Ghunda Lokhari
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Malgeen,Rural,18,1432118,,,1,1,14321181,Malgeen
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Sheweki,Rural,19,1432119,,,1,1,14321191,Sheweki
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Shakardara-2,Rural,20,1432120,,,1,1,14321201,Shakardara-2
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Rehman Abad,Rural,21,1432121,,,1,1,14321211,Rehman Abad
,KHYBER PAKHTUNKHWA,KOHAT,LACHI,1432,Sarki Dhal,Rural,22,1432122,,,1,1,14321221,Sarki Dhal
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373, VC.Hajiabad Kolai,Rural,1,137311,,,1,1,1373111, VC.Hajiabad Kolai
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Bar Masham,Rural,2,137312,,,1,1,1373121,VC. Bar Masham
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Bataira Bala,Rural,3,137313,,,1,1,1373131,VC. Bataira Bala
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Khasri Mareen,Rural,4,137314,,,1,1,1373141,VC. Khasri Mareen
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Kolai,Rural,5,137315,,,1,1,1373151,VC. Kolai
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Mada Khel Abad,Rural,6,137316,,,1,1,1373161,VC. Mada Khel Abad
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Mareen,Rural,7,137317,,,1,1,1373171,VC. Mareen
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Oil Kandao,Rural,8,137318,,,1,1,1373181,VC. Oil Kandao
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC. Qilla Kolai,Rural,9,137319,,,1,1,1373191,VC. Qilla Kolai
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC.Bataira Pain,Rural,10,1373110,,,1,1,13731101,VC.Bataira Pain
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC.Jabba Mada Khel,Rural,11,1373111,,,1,1,13731111,VC.Jabba Mada Khel
,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,Battera Kolai,1373,VC.Shemyal Maidan Kolai,Rural,12,1373112,,,1,1,13731121,VC.Shemyal Maidan Kolai
27734,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,15,13721115,PAR HARAN
27735,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,14,13721114,OSCHAI
27736,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,13,13721113,OOR HARAN
27737,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,12,13721112,NIL WAT
27738,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,11,13721111,NAWAZ ABAD
27739,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,10,13721110,MASROOR ABAD
27740,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,9,1372119,KUZ HARAN
27741,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,8,1372118,KHARO
27742,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,7,1372117,HARIL
27743,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,6,1372116,GULI BAGH
27744,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,5,1372115,GAIDAR
27745,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,4,1372114,DIDAAR
27746,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,3,1372113,BID KOT
27747,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,2,1372112,BAR HARAN
27748,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,HARAN,Rural,1,137211,35.05262368,73.03490862,15,1,1372111,BADA KOT
27749,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,12,13721212,TOOK
27750,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,11,13721211,LASHI
27751,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,10,13721210,KUZ SHERA KOT
27752,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,9,1372129,KHINAR
27753,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,8,1372128,KHARO
27754,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,7,1372127,KANDO
27755,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,6,1372126,KAMILA ABAD
27756,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,5,1372125,JHOOM GALI
27757,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,4,1372124,HAIDAR ABAD
27758,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,3,1372123,DATT
27759,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,2,1372122,BAZNI
27760,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,SHERA KOT,Rural,2,137212,35.04047055,73.03902648,12,1,1372121,BAR SHERA KOT
27760.017,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC Bar Sheriyal,Rural,3,137213,,,1,1,1372131,VC Bar Sheriyal
27760.029,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC Karo Sair,Rural,4,137214,,,1,1,1372141,VC Karo Sair
27760.04,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC. Bar Gabbair,Rural,5,137215,,,1,1,1372151,VC. Bar Gabbair
27760.01,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC. Shalkanabad No. 1,Rural,6,137216,,,1,1,1372161,VC. Shalkanabad No. 1
27760.02,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC. Shalkanabad No.2,Rural,7,137217,,,1,1,1372171,VC. Shalkanabad No.2
27760.03,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Azmosay Gaider,Rural,8,137218,,,1,1,1372181,VC.Azmosay Gaider
27760.07,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Badakot,Rural,9,137219,,,1,1,1372191,VC.Badakot
27760.014,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Bakroo Sheriyal,Rural,10,1372110,,,1,1,13721101,VC.Bakroo Sheriyal
27760.018,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Band Banda,Rural,11,1372111,,,1,1,13721111,VC.Band Banda
27760.016,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Bar Khorgi,Rural,12,1372112,,,1,1,13721121,VC.Bar Khorgi
27760.012,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Bazni,Rural,13,1372113,,,1,1,13721131,VC.Bazni
27760.011,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Dandi Dani,Rural,14,1372114,,,1,1,13721141,VC.Dandi Dani
27760.021,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Gamri Kunsher,Rural,15,1372115,,,1,1,13721151,VC.Gamri Kunsher
27760.01,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Gatoo Sherakot,Rural,16,1372116,,,1,1,13721161,VC.Gatoo Sherakot
27760.08,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Gulli Bagh,Rural,17,1372117,,,1,1,13721171,VC.Gulli Bagh
27760.031,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Jhamra Khaliyar,Rural,18,1372118,,,1,1,13721181,VC.Jhamra Khaliyar
27760.027,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Khaliyar Kot,Rural,19,1372119,,,1,1,13721191,VC.Khaliyar Kot
27760.023,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kot Gayon Kunsher,Rural,20,1372120,,,1,1,13721201,VC.Kot Gayon Kunsher
27760.028,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kota Kot,Rural,21,1372121,,,1,1,13721211,VC.Kota Kot
27760.033,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kundal,Rural,22,1372122,,,1,1,13721221,VC.Kundal
27760.015,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kuz Khorgi,Rural,23,1372123,,,1,1,13721231,VC.Kuz Khorgi
27760.024,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kuz Paro,Rural,24,1372124,,,1,1,13721241,VC.Kuz Paro
27760.013,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Kuz Sherya,Rural,25,1372125,,,1,1,13721251,VC.Kuz Sherya
27760.04,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Maidan Sheriyal,Rural,26,1372126,,,1,1,13721261,VC.Maidan Sheriyal
27760.025,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Massi Goharabad,Rural,27,1372127,,,1,1,13721271,VC.Massi Goharabad
27760.026,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Mughal Abad,Rural,28,1372128,,,1,1,13721281,VC.Mughal Abad
27760.034,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Mughal Ratt,Rural,29,1372129,,,1,1,13721291,VC.Mughal Ratt
27760.06,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Pawal Sair,Rural,30,1372130,,,1,1,13721301,VC.Pawal Sair
27760.036,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Peech Baila,Rural,31,1372131,,,1,1,13721311,VC.Peech Baila
27760.035,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Pharor Gah,Rural,32,1372132,,,1,1,13721321,VC.Pharor Gah
27760.03,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Sair Ghaziabad,Rural,33,1372133,,,1,1,13721331,VC.Sair Ghaziabad
27760.032,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Sharaid,Rural,34,1372134,,,1,1,13721341,VC.Sharaid
27760.09,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Shera Kot,Rural,35,1372135,,,1,1,13721351,VC.Shera Kot
27760.022,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Soray Kunsher,Rural,36,1372136,,,1,1,13721361,VC.Soray Kunsher
27760.05,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VC.Yanjool,Rural,37,1372137,,,1,1,13721371,VC.Yanjool
27760.037,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VG.Hukamabad,Rural,38,1372138,,,1,1,13721381,VG.Hukamabad
27760.02,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VG.Kareen Kunsher,Rural,39,1372139,,,1,1,13721391,VG.Kareen Kunsher
27760.039,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VG.Nao Peech Baila,Rural,40,1372140,,,1,1,13721401,VG.Nao Peech Baila
27760.038,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VG.Sairty Peech Baila,Rural,41,1372141,,,1,1,13721411,VG.Sairty Peech Baila
27760.019,KHYBER PAKHTUNKHWA,KOLAI PALAS KOHISTAN DISTRICT,PALAS SUB-DIVISION,1372,VG.Shum Jumat Sheriyal,Rural,42,1372142,,,1,1,13721421,VG.Shum Jumat Sheriyal
30311,KHYBER PAKHTUNKHWA,KURRAM,CENTRAL KURRAM F.R,1444,ANGORI VC 16,Rural,1,144411,33.88135130,70.27823350,6,6,1444116,TANORAK
30312,KHYBER PAKHTUNKHWA,KURRAM,CENTRAL KURRAM F.R,1444,ANGORI VC 16,Rural,1,144411,33.88135130,70.27823350,6,5,1444115,SARAK
30313,KHYBER PAKHTUNKHWA,KURRAM,CENTRAL KURRAM F.R,1444,ANGORI VC 16,Rural,1,144411,33.88135130,70.27823350,6,4,1444114,RIZENDA
30314,KHYBER PAKHTUNKHWA,KURRAM,CENTRAL KURRAM F.R,1444,ANGORI VC 16,Rural,1,144411,33.88135130,70.27823350,6,3,1444113,KOODA
